@relation segment

@attribute original numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Sobel_filter_0.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
173,170.236847,170.236847,170.236847,-0.115967,-0.738801,-0.594753,-1.196743,-0.802614,-1.607036,0.188113,-0.85494,-0.013977,-0.65343,0.545426,-0.595748,0.778904,-1.10774,2.565049,-0.609682,0.795976,-0.691709,2.119021,-0.440756,0.281051,-1.610323,3.052638,-1.471297,0.449018,-0.925399,2.792072,-0.848593,0.082094,-0.676412,0.148906,-1.022673,0.01106,-0.742847,0.269789,-1.023855,0.486039,-0.312129,0.900443,-1.23846,0.134214,-0.320386,0.587273,-1.216425,57.72348,54.480747,0.993529,1.081745,-8.179548,21.782125,35.03233,0.271861,-0.216801,0.08181,-0.080207,7.971609,0.008323,0.000501,-0.000023,-0.000155,20.799469,0.000126,-0.000044,0.000001,0,13.982546,0.000012,0,0,0,157.00264,172.888885,139.027771,1570.026367,10.233523,161.131577,'class 1'
178,170.289474,170.289474,170.289474,0.015837,-0.691135,-0.693371,-1.270174,-0.924199,-1.697742,1.185895,-0.289848,1.531279,0.115547,1.818466,-0.585358,0.596551,-1.169702,2.127874,-0.58655,0.747384,-0.601184,2.152332,-0.030218,0.119905,-1.651947,3.034399,-1.710097,0.376516,-0.936944,2.925038,-0.95958,1.577041,-0.051974,2.00637,-0.346295,1.415348,-0.094174,1.695091,-0.424185,1.498727,-0.558209,1.548396,-1.467862,1.114301,-0.136753,1.464953,-0.611547,85.755463,84.675102,2.373428,-0.607195,-2.292646,-12.868191,74.158119,0.262931,-0.123356,0.08859,-0.024819,44.062313,0.00903,0.001101,-0.000085,-0.000106,23.557117,0.00012,-0.000036,0.000002,0,12.723736,0.000008,0,0,0,154.761993,163.368423,140.833328,1547.619995,7.900044,156.184204,'class 1'
170,170.289474,170.289474,170.289474,-0.28961,-0.968898,-0.811029,-1.265316,-1.071592,-1.669845,1.614174,-0.015047,1.752127,-0.280072,2.272611,-1.000486,0.269959,-1.050558,1.233873,-0.874215,0.221567,-0.823577,1.200161,-0.583863,-0.040643,-1.119762,2.670783,-1.145493,0.23785,-0.554068,2.414699,-0.506106,1.793781,-0.369784,2.621608,-0.421011,1.557614,0.072362,2.187121,-0.35096,1.624442,-0.75053,2.029981,-1.83303,1.147685,-0.326564,1.692675,-1.075899,99.317673,96.624352,1.381338,-1.296786,8.800242,-3.97129,80.001022,-0.061494,-0.060343,-0.043134,-0.02536,45.115986,0.008911,0.001162,-0.000328,-0.000061,22.997551,-0.000247,-0.000046,0.000001,0,13.021289,0.000005,0,0,0,151.926605,162.888885,138.815796,1519.266113,7.555302,152.440063,'class 1'
170,170.289474,170.289474,170.289474,-0.327711,-0.816247,-0.703928,-1.076436,-0.935776,-1.548981,0.703054,-0.154723,0.756799,-0.35985,1.138942,-0.554979,0.445393,-0.628566,1.716359,-0.587862,0.32288,-0.505782,1.202671,-0.373165,0.252289,-0.825494,3.066328,-0.425243,0.375881,-0.295364,2.294081,0.316513,0.653647,-0.388467,1.565154,-0.565435,0.535251,-0.130101,1.256276,-0.264138,0.841068,-0.684332,0.482816,-1.520997,0.41637,-0.372199,0.710784,-1.085766,47.095646,44.266335,-1.274964,-4.626825,-7.355697,-32.310322,28.325678,-0.010332,-0.042626,-0.041598,-0.025574,9.16815,0.007242,0.000654,-0.000196,0.000007,22.285568,-0.000527,-0.000065,0,0,14.14033,0.000004,0,0,0,150.953522,165.361115,137.763153,1509.535156,8.500165,148.584061,'class 1'
172,170.289474,170.289474,170.289474,-0.417545,-0.676799,-0.810366,-1.045493,-1.049421,-1.630029,0.775513,0.037739,0.818704,0.067452,1.542441,-0.649067,0.17774,-0.495741,1.09508,-0.818499,0.163535,-0.284898,0.747423,-0.260162,0.221059,-1.075572,2.872861,0.003579,0.765841,-0.146394,2.036961,0.89177,0.79355,-0.085987,1.261234,-0.100284,0.651877,-0.032619,1.206145,-0.306116,1.104239,-1.016376,0.881273,-1.538918,0.506667,-0.384264,0.238869,-0.848162,60.133186,56.165386,-0.783261,3.784541,-4.689702,18.712946,35.845779,0.001563,0.14039,-0.043852,0.112244,19.540083,0.007612,0.000134,-0.000134,0.00011,27.767971,-0.00085,-0.000073,0,0,13.65758,0,0,0,0,148.024429,159.916672,137.868423,1480.244263,8.068748,148.355255,'class 1'
180,170.236847,170.236847,170.236847,-0.204012,-0.425348,-0.784108,-1.007394,-0.967346,-1.623916,0.372535,-0.461574,0.171676,-0.64204,0.413309,-0.640883,0.273379,-0.461287,1.719745,-0.024446,0.280894,-0.201783,1.440504,0.367849,0.237734,-1.120813,2.631016,-0.090406,0.550798,-0.423111,1.567851,0.641647,0.021738,-0.768195,0.745286,-0.550032,0.142112,-0.578092,0.590087,-0.336928,0.23857,-1.008995,-0.425971,-1.300953,0.144341,-0.747798,-0.031226,-1.170709,34.205261,33.141655,2.208606,4.088525,10.496919,20.291985,31.141273,0.139627,0.085353,0.040338,0.075508,21.414669,0.003386,0.000213,0.000012,0.000116,21.576763,-0.000656,-0.00008,0,0,15.346063,0.000004,0,0,0,150.776321,171.555557,138.583328,1507.763184,9.636383,151.125,'class 1'
167,173.815796,173.815796,173.815796,-0.437219,-0.812803,-0.850479,-1.134271,-1.001168,-1.806473,0.712035,-1.154938,0.529636,-1.071144,0.693222,-1.245998,0.2215,-0.636418,1.534598,-0.6217,0.114709,-0.418765,0.949024,-0.398378,0.300363,-1.46071,2.778666,-0.191912,0.796405,-0.542507,1.705687,0.383755,0.43226,-0.940777,0.321637,-1.215889,0.549464,-0.787721,0.63181,-1.018637,0.847,-1.364559,0.283892,-1.295398,0.691602,-0.827725,0.157087,-1.04376,71.847061,67.573708,-1.612519,3.159605,-11.888304,11.335391,47.128193,0.090831,0.14999,-0.035021,0.099496,28.335569,0.003643,-0.000774,0.000005,0.000159,27.160892,-0.000872,-0.000083,-0.000001,0,14.960796,-0.000001,0,0,0,148.378357,169.416672,134.777771,1483.783569,10.722947,147.184204,'class 1'
162,170.289474,170.289474,170.289474,-0.472389,-1.119637,-0.944577,-1.409173,-1.062894,-2.009352,0.405962,-0.752515,0.742912,-1.266373,0.958181,-1.623712,0.194718,-1.113138,1.537475,-0.858621,0.17947,-0.730815,1.078312,-0.463101,0.317543,-2.016582,2.826536,-0.603125,0.760929,-0.940166,2.134801,-0.257807,0.772428,-1.262756,0.36736,-1.499846,0.708758,-0.827209,0.04527,-0.880725,1.39605,-1.548365,1.102035,-1.857025,1.202688,-1.046122,0.868062,-1.36753,41.880783,42.637081,-2.40463,-4.375209,-12.011575,-28.423498,47.176262,0.043062,0.051042,-0.0647,0.001598,43.479946,0.003688,-0.002156,-0.000006,0.000132,33.524345,-0.001039,-0.000082,-0.000001,0,14.543565,-0.000007,0,0,0,145.736557,166.277771,130.868423,1457.365601,12.701924,146.736847,'class 1'
154,170.236847,170.236847,170.236847,-0.89177,-1.234964,-1.039564,-1.471176,-1.079073,-1.996059,0.123046,-0.957278,0.482513,-0.842343,0.64176,-1.291593,-0.066526,-1.333253,1.1682,-1.037685,-0.186309,-1.101118,0.458629,-0.88187,0.148934,-2.103276,2.029144,-0.898276,0.489723,-1.147938,1.541056,-0.563831,0.532035,-1.001651,0.132299,-1.230502,0.371743,-1.016115,-0.008047,-1.168054,0.982886,-1.173277,0.834091,-1.835483,0.684743,-0.887158,0.746267,-1.585068,71.344238,69.378166,-2.552808,3.556904,-2.808516,26.293177,56.143726,-0.08913,0.037263,-0.104942,0.038306,29.932707,-0.000475,-0.00206,-0.000191,0.000077,24.601444,-0.000664,-0.000085,-0.000001,0,16.52664,-0.000002,0,0,0,148.584061,171.638885,130.631577,1485.840576,13.253373,149.302628,'class 1'
157,170.236847,170.236847,170.236847,-0.715715,-1.143423,-1.031293,-1.626515,-1.050777,-2.226099,-0.106569,-0.767784,0.527045,-0.658599,1.013159,-1.079145,0.170568,-1.739148,1.608425,-1.152537,0.136006,-1.24905,1.120705,-0.772924,0.256441,-2.53339,2.380643,-1.856948,0.586879,-1.476334,2.158936,-1.230157,0.585648,-0.773174,0.147712,-1.438236,0.196272,-0.462516,-0.077393,-1.42115,1.144964,-0.849041,1.267615,-1.49094,0.82608,-0.568391,0.986806,-1.080722,54.129475,48.338287,0.653357,3.137074,7.545634,18.771864,24.141991,-0.095974,-0.046582,-0.052323,0.020749,24.642477,0.001736,-0.003345,-0.000271,0.000003,31.052094,-0.000692,-0.000077,-0.000001,0,16.462332,-0.000008,0,0,0,146.790649,172.472229,122.473686,1467.906494,16.057257,147.868408,'class 1'
156,173.815796,173.815796,173.815796,-0.499823,-1.339454,-1.015957,-1.772536,-1.043696,-2.326469,0.381577,-0.363845,0.720782,-0.394294,1.482351,-0.422685,0.37378,-1.990363,2.181426,-1.287945,0.402117,-1.363872,1.87269,-0.998267,0.264984,-2.747883,2.62633,-2.42916,0.472463,-1.785456,2.522403,-1.656902,0.790395,-0.394654,0.579001,-0.729692,0.434176,-0.060181,0.267815,-0.55712,1.335143,-0.165141,1.374312,-0.778677,1.119143,-0.209297,1.001219,-0.685956,27.892651,26.958134,1.085226,-1.823371,-0.046997,-8.243026,33.893761,0.011034,-0.120438,0.043626,-0.03104,41.141258,0.004425,-0.004178,-0.00025,-0.000076,38.3139,-0.000665,-0.000064,-0.000001,0,16.403687,-0.000014,0,0,0,144.942398,171.555557,121.526314,1449.42395,17.129028,145.916672,'class 1'
164,165.710526,170.236847,170.236847,-0.289306,-1.141447,-0.946686,-1.576754,-1.052937,-2.057758,1.091671,-0.729658,1.149104,-0.479139,2.030532,-0.811517,0.232459,-1.595847,1.930546,-1.08848,0.420825,-0.959875,2.056609,-0.462774,0.045949,-2.38454,1.774366,-1.994352,0.24452,-1.55562,1.951046,-1.234948,1.094654,-0.691334,0.903996,-1.463697,0.717894,-0.585953,0.900593,-1.117556,1.914419,0.056881,1.605944,-1.880946,0.819636,-0.41026,1.004133,-1.36575,70.88018,65.735115,1.795939,1.645672,-1.274348,27.287107,41.348019,0.162274,-0.073949,0.053866,-0.054114,33.654011,0.011903,-0.003133,-0.000171,-0.00006,41.257118,-0.000002,-0.000044,0,0,17.993286,-0.000015,0,0,0,149.441971,170.777771,129.083328,1494.419678,14.844387,154.055542,'class 1'
180,170.236847,170.236847,170.236847,-0.00885,-0.661518,-0.818135,-1.418746,-0.987088,-1.855936,0.835159,-0.3595,1.509725,-0.377163,2.506772,-0.312187,0.449037,-1.338624,2.249964,-0.656051,0.648136,-0.731415,2.516871,0.071236,0.067597,-2.029068,2.096267,-1.51371,0.211604,-1.352013,2.217703,-1.023644,1.560701,-0.322985,1.194409,-0.611323,0.968027,-0.425382,0.99025,-0.099431,2.587945,-0.515197,2.311374,-1.41853,1.397069,-0.834585,1.493492,-1.032978,60.464867,59.98225,4.437417,1.599248,14.374039,21.112688,55.438004,0.2974,-0.062606,0.052775,-0.065613,53.307823,0.018331,-0.002273,0.000141,-0.00004,47.588245,0.000152,-0.000022,0,0,17.614889,-0.000022,0,0,0,150.436691,170.055557,135.263153,1504.366943,12.764926,149.236847,'class 1'
167,164.763153,164.763153,164.763153,-0.508604,-0.812089,-0.992796,-1.186846,-1.136108,-1.53268,0.427999,-1.576015,1.105991,-1.311879,2.35606,-1.369926,-0.435818,-0.922666,0.965966,-0.205603,-0.172303,-0.530338,1.181588,0.195194,-0.234059,-1.510578,0.617645,-0.983677,-0.080162,-1.025205,0.68242,-0.504195,1.180969,-1.470763,0.918126,-2.68393,0.610401,-1.251421,0.494968,-2.536746,2.570045,-0.700799,2.207915,-2.335432,1.189673,-1.035125,1.016589,-2.110389,111.220505,104.224251,0.882726,-1.616453,-11.858541,-2.18005,67.231003,0.251226,-0.01308,0.037735,-0.062045,39.10891,0.022375,-0.000856,0.00015,0.000068,44.283043,0.000755,-0.000019,0.000001,0,18.539757,-0.000016,0,0,0,155.453659,167.527771,143.194443,1554.536621,8.897464,155.302643,'class 1'
173,164.763153,164.763153,164.763153,-0.306,-0.679328,-0.802347,-1.048865,-1.036004,-1.414214,0.362455,-1.121845,1.08102,-1.119908,2.250327,-1.073595,-0.139947,-0.875375,1.059196,-0.219724,0.105459,-0.486521,1.187166,0.218978,-0.257655,-1.125876,1.076306,-0.945043,0.050815,-0.575007,1.002472,-0.492639,1.011916,-1.346286,1.116159,-2.282193,0.296104,-0.984929,0.538652,-1.969535,2.671912,-1.064806,2.045526,-2.065007,1.366024,-1.183251,1.030474,-2.126104,67.54258,64.487999,1.182205,-5.489292,-1.659042,-19.119078,47.919273,0.312159,0.009555,0.040764,-0.05925,40.231453,0.028647,0.000148,0.000441,0.000089,45.777092,0.000925,0.000004,0.000001,0,17.728708,-0.000023,0,0,0,157.160812,167.277771,142.694443,1571.608154,7.544199,157.434204,'class 1'
163,161.39473,161.39473,161.39473,-0.600257,-1.172833,-0.836887,-1.187576,-0.875931,-1.314931,0.306654,-1.324839,0.805876,-1.155638,1.872859,-1.042148,-0.437452,-1.413164,0.606936,-1.790404,-0.459777,-1.209553,0.733728,-1.424187,-0.131126,-0.814594,0.96088,-1.240169,-0.301729,-0.716078,0.281878,-0.971085,0.665682,-1.191733,0.926458,-2.326963,0.130351,-0.981231,0.335194,-1.983303,2.400989,-1.010827,1.590159,-1.996418,1.259652,-1.057176,0.647204,-2.019847,77.820305,73.489243,1.512782,1.974614,2.594368,24.443567,48.070278,0.148629,0.059281,0.043272,-0.007952,33.392693,0.029452,0.001196,0.000304,0.000151,42.721073,0.001499,0.000006,0.000002,0,17.948193,-0.000017,0,0,0,160.604965,167.078949,153.10527,1606.049683,4.723135,160.891815,'class 1'
158,160.804352,160.804352,174.630432,-0.515339,-1.603228,-0.694173,-1.293664,-0.679731,-1.3076,0.506367,0.063372,0.741867,-0.152322,1.541084,-0.441924,-0.293078,-1.908771,0.749944,-2.955502,-0.448576,-1.702672,0.893264,-2.474518,0.153923,-1.087602,0.9939,-2.010823,-0.101004,-0.934382,0.304816,-2.043652,0.677557,-0.122664,0.793912,-0.187295,0.500042,-0.023907,0.603856,-0.487657,2.149559,-0.942683,1.312634,-0.887552,1.413184,-0.854569,0.513272,-0.68548,40.049969,40.11898,0.404447,3.276776,-0.568832,8.557409,39.737991,-0.020039,0.078198,0.00179,0.04207,43.40345,0.027982,0.001893,0.000129,0.000159,41.752304,0.002021,0.000007,0.000002,0,17.484087,-0.000011,0,0,0,163.630859,173.868423,152.052628,1636.308594,7.123286,164.041656,'class 1'
151,151.815796,151.815796,160.891312,-0.962233,-1.615536,-0.71457,-1.188831,-0.515575,-1.253621,0.686654,-0.659697,0.50158,-0.050473,1.094113,-0.387723,-0.443081,-1.826292,-0.380834,-2.655748,-0.812244,-1.873496,-0.686461,-2.49724,0.642297,-0.985091,1.188735,-1.898474,0.124196,-0.996132,0.254761,-1.998337,0.399075,-0.027789,1.111195,-0.751147,0.302826,-0.001128,1.235755,-1.176101,1.639984,-0.794686,1.059407,-1.150584,1.149566,-0.652517,0.311974,-0.851051,39.012817,33.918221,-1.348245,0.48598,-2.858227,-2.398657,16.858416,-0.136075,0.058706,-0.014067,-0.002706,31.559711,0.028485,0.002053,0.000066,0.000106,36.63414,0.002125,0.000027,0.000002,0,16.45944,-0.000018,0,0,0,164.175735,178.552628,150.289474,1641.757324,10.845626,160.458344,'class 1'
148,156.236847,156.236847,156.236847,-1.314866,-1.48005,-0.711034,-1.086586,-0.425931,-1.213662,0.517967,-0.69234,0.53382,-0.508872,0.884415,-0.603985,-0.420636,-1.680178,-0.816537,-2.310816,-0.915239,-1.86683,-1.52734,-2.275274,0.961511,-0.905819,1.156808,-1.754359,0.345123,-0.999469,0.295005,-1.836751,0.473567,-0.484197,0.580004,-1.043715,0.466602,-0.611976,0.497217,-0.820883,0.974567,-0.480269,0.704699,-1.278432,0.782021,-0.373997,0.328558,-0.921728,49.819675,47.261284,-2.220605,-3.453809,-2.426913,-8.067769,33.497757,-0.2172,0.041209,-0.036313,-0.025018,21.915041,0.025322,0.001764,-0.000024,0.000022,30.177454,0.002141,0.000044,0.000002,0,15.128102,-0.000025,0,0,0,164.611404,186.815796,149.368423,1646.114014,14.198412,160.593567,'class 1'
166,176.868423,176.868423,176.868423,-0.528901,-1.135942,-0.503973,-0.993902,-0.34353,-1.194321,1.362959,-1.399485,0.623227,-0.788259,0.898799,-0.512303,-0.085987,-1.479862,0.569669,-2.030978,-0.38256,-1.429626,0.181215,-1.745901,1.166206,-0.854187,1.409096,-1.797657,0.487744,-0.947754,0.508338,-1.526625,0.370574,-0.849781,1.136243,-1.574153,0.698568,-0.998427,1.41588,-1.928977,0.696397,0.016663,0.294326,-1.430387,0.292451,-0.092262,0.281697,-1.128412,102.019608,94.477089,-0.180016,-1.796635,-0.000628,-6.606931,52.926174,-0.19187,-0.013753,-0.038666,-0.019479,10.84821,0.019664,0.001085,-0.000088,-0.00007,25.153015,0.002059,0.000059,0.000002,0,13.60575,-0.000032,0,0,0,165.454391,190.631577,144.868423,1654.543945,16.237926,160.505859,'class 1'
173,176.868423,176.868423,176.868423,-0.304207,-0.945771,-0.415556,-0.858401,-0.252164,-1.0754,1.312216,-1.038034,1.309096,-0.454604,1.649031,-0.273296,-0.053849,-1.26446,0.716675,-1.609933,-0.360723,-1.236603,0.471681,-1.359744,1.183901,-0.961035,1.269654,-1.146707,0.591482,-0.99281,0.454504,-1.434206,1.335953,-0.301466,1.797358,-1.167485,1.198995,-0.554437,1.599107,-1.344787,0.906671,-0.20578,1.442416,-1.11805,0.728673,0.00191,0.907595,-0.637981,101.980392,96.105713,-0.00438,2.754996,4.807628,5.669847,64.265915,-0.366102,0.055241,-0.059466,0.017465,32.164204,0.012308,0.001595,-0.000373,-0.000023,28.279833,0.002416,0.000053,0.000002,0,13.648011,-0.000026,0,0,0,167.850128,192.805557,148.078949,1678.501343,15.559155,161.236115,'class 1'
143,148.921051,148.921051,148.921051,-1.040781,-1.687004,-1.570294,-1.829083,-1.690167,-2.154736,0.590787,-0.536051,0.500921,-0.033607,0.90527,-0.409044,-0.855247,-1.545041,0.800965,-1.383438,-0.841057,-1.331127,0.922584,-1.06839,-0.65625,-1.915096,0.661197,-1.045248,-0.588012,-1.448419,0.59194,-0.611069,0.613641,-0.254478,0.416167,-0.402724,0.450187,-0.211174,0.365489,-0.80719,0.416942,-0.403774,1.070118,-0.728159,0.435843,-0.003108,1.024095,-0.706049,35.355339,29.632269,0.807577,-5.151105,3.491958,-14.049119,17.480873,-0.000528,-0.055447,0.018827,-0.09576,16.98843,-0.010653,-0.000719,-0.000023,0.00005,15.737803,0.00087,-0.00003,0.000001,0,8.523529,0.000015,0,0,0,139.865936,148.421051,126.888885,1398.659424,7.287448,141.605255,'class 1'
148,152.078949,152.078949,152.078949,-0.989872,-1.440072,-1.434394,-1.665635,-1.685291,-1.922644,1.212454,-1.021191,0.756141,-0.505178,0.899119,-0.299787,-0.693391,-1.384454,0.491789,-0.913585,-0.589312,-1.131395,0.695744,-0.58071,-0.717923,-1.312507,0.997216,-0.423367,-0.422218,-0.936099,0.786524,-0.319164,0.738009,-0.320758,1.484296,-1.208201,0.722977,-0.334439,1.56216,-1.288708,0.760369,-0.242924,1.35253,-0.28006,0.560288,-0.359557,1.006451,-0.106586,88.102211,80.025108,-0.078214,2.352769,-7.314091,28.856052,42.556107,0.191995,0.077852,0.00007,-0.017392,18.850925,0.002431,0.00165,0.000443,0.00012,1.415307,-0.000322,0.000009,-0.000001,0,10.669883,0.000025,0,0,0,141.563446,147.026321,133.578949,1415.634399,4.533464,142.078949,'class 1'
160,144.657898,144.657898,144.657898,-0.795416,-1.246219,-1.312062,-1.447259,-1.455423,-1.788416,-0.018075,-0.32355,0.613695,-0.609348,0.661546,-0.82675,-0.738759,-1.132972,0.299805,-1.185633,-0.801805,-1.032031,0.231614,-0.887204,-0.578855,-1.179326,0.646596,-0.883551,-0.26876,-0.766495,0.554577,-0.178755,0.960366,-0.823088,0.451686,-0.391533,0.786416,-0.579151,0.257937,-0.767877,0.660263,-1.013143,1.178112,-1.277228,0.796306,-0.777964,1.298932,-1.191368,9.055386,6.527414,0.898389,4.324235,21.344143,23.189541,35.724339,-0.218946,0.061822,-0.074375,0.036621,34.359802,0.00578,-0.001313,-0.000078,-0.000023,2.321777,-0.000733,0.000013,0,0,15.492963,0.000017,0,0,0,146.143265,154.527771,133.75,1461.432617,6.544271,147.472229,'class 1'
132,129.41304,129.41304,129.41304,-1.421618,-1.788444,-1.904205,-2.175503,-1.813471,-2.309934,1.617162,-1.478899,1.685176,-1.813781,1.605978,-2.026974,-1.150666,-1.880486,1.01885,-0.890872,-1.197843,-1.684918,0.808521,-0.376434,-1.31398,-2.413868,0.324163,-1.096353,-1.460624,-2.259232,-0.151934,-0.744096,1.789087,-2.000288,1.953185,-1.796473,1.679371,-1.81835,1.908728,-1.665763,1.118523,-1.667981,2.171036,-2.627777,1.119042,-1.611784,2.103412,-2.313338,115.732452,113.208717,-1.269263,-1.577235,-4.680006,-19.270128,97.356361,-0.227881,0.006995,-0.05014,-0.001342,61.278183,-0.016793,0.000731,-0.000365,0.000074,19.585405,-0.000029,-0.00003,0,0,19.373484,0.000014,0,0,0,140.419586,154.842102,123.444443,1404.195923,9.170657,138.092102,'class 1'
130,149.184204,149.184204,149.184204,-1.466293,-1.915093,-2.086436,-2.274989,-2.159448,-2.47164,1.775256,-1.558811,1.777093,-1.762241,1.740091,-2.202574,-1.386816,-1.739088,0.858122,-1.053327,-1.146626,-1.402367,0.771912,-0.42339,-1.627029,-2.509109,0.147603,-0.612236,-1.362307,-2.004149,0.207045,-0.132993,1.681205,-1.778475,1.698959,-1.626543,1.512904,-1.433778,1.505654,-1.53858,1.738335,-2.077247,2.020293,-2.732582,1.725812,-1.585953,1.850204,-2.019657,133.093948,127.718346,-0.853982,4.253991,-2.548865,17.606701,98.411377,0.105419,0.003941,-0.051176,0.029462,61.635941,-0.003648,-0.000238,0.000247,-0.000042,12.24547,-0.000227,-0.000024,0,0,14.266442,0.000009,0,0,0,134.120026,142.833328,117.861115,1341.200195,7.533474,136.513153,'class 1'
128,143.447372,143.447372,143.447372,-1.602869,-1.927794,-2.161696,-2.260013,-2.137726,-2.475609,1.023793,-2.124558,1.259975,-2.242228,1.512434,-2.337327,-1.66799,-1.837923,0.699202,-0.933212,-1.471172,-1.582949,1.028303,-0.566606,-1.260515,-2.39289,-0.073876,-1.352946,-1.30114,-2.217645,-0.088836,-0.994475,1.533477,-2.12111,0.525458,-2.586074,1.725429,-1.941068,0.306398,-2.05368,2.249156,-2.475727,2.247765,-2.927156,2.077872,-2.204601,2.160878,-2.484474,135.977936,133.189758,1.169648,0.691624,0.17123,-23.526529,116.829903,-0.065308,0.112107,0.068043,0.084887,80.724823,0.003847,-0.002367,-0.000228,-0.000052,23.011398,-0.000662,-0.000001,0.000001,0,10.122975,0.000002,0,0,0,134.117691,145.138885,120.583336,1341.17688,7.39807,135.724411,'class 1'
136,137.447372,137.447372,137.447372,-1.209577,-1.911965,-1.894843,-2.075072,-1.968926,-2.258549,3.19547,-2.036132,3.109526,-2.177679,2.352277,-2.552115,-1.356877,-1.668534,0.551695,-1.292575,-1.223132,-1.433093,0.79236,-1.222455,-1.322227,-2.143787,0.283979,-0.483958,-1.102293,-1.701907,0.19039,-0.240831,2.911373,-2.316916,3.67564,-1.242153,2.860489,-2.428795,3.11634,-1.42531,2.347622,-2.502103,2.50092,-3.054013,2.60062,-2.451066,2.71306,-2.610799,215.796204,208.774734,1.482049,-5.762419,5.470525,-12.569121,170.156326,0.10431,-0.065016,-0.004819,-0.081289,105.986832,0.006772,0.001682,0.00032,0.00008,31.292299,-0.001026,0.000023,-0.000001,0,8.365433,-0.000008,0,0,0,137.170319,147.944443,126.75,1371.703125,6.495516,137.223694,'class 1'
