@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Variance_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Variance_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {cytosol,membrane}

@data
27,160,182,203,224,245,26.131578,26.131578,26.131578,-0.416323,-0.608149,-0.213942,-0.589496,0.3808,-0.573862,0.358383,-0.293639,0.37889,-0.385841,0.490958,-0.503071,-0.137745,-1.709074,-0.05827,-1.447631,-0.443207,-1.666601,-0.116584,-0.445737,0.348521,-2.587266,0.391287,-4.621831,-0.110848,-2.368355,0.209911,-4.081824,0.325397,-0.526345,0.479922,-1.082836,0.39867,-0.451596,0.379801,-0.661175,0.320908,-0.052373,0.398522,-0.897635,0.220085,-0.002542,0.476645,-0.597229,27.892651,315.827484,390,14472,412.039154,-22.039167,-0.824534,14329645056,94212,26.570423,27.034325,353.674011,430.889343,14945.148438,466.328156,-35.438812,-0.864505,23372525568,125885.046875,16.888889,3.066382,8.187961,4.968557,33.11002,25.31024,21.83951,530.152893,609.100281,7724.359375,716.924805,-107.824501,-0.965242,126180278272,340105.6875,70.630386,-0.407729,-0.036617,0.056919,0.121729,33.385387,10.395745,485.766052,535.749634,-7422.03125,665.816956,-130.067291,-0.996337,90906214400,316715.84375,686.345947,-0.050081,-0.00651,-0.00089,-0.000247,55.077396,14.56027,179.785889,198.767578,-252.936523,241.721939,-42.954361,-1.041812,1600898176,40520.296875,1221.327026,-0.000715,-0.000092,-0.000003,0,74.595932,13.515382,26.32188,25.436462,-158.264282,38.017151,-12.580689,-0.987107,828223.25,1280.070801,1098.763794,0.000008,-0.000001,0,0,60.171783,79.342102,25.973684,601.717834,19.976965,67.930557,cytosol
26,161,187,213,235,249,27.81579,29.710526,29.710526,-0.480569,-0.595028,-0.240127,-0.553871,0.335011,-0.542145,0.080905,-0.468503,0.573884,-0.95337,0.575775,-1.195109,-0.197356,-1.44667,-0.286811,-1.017199,-0.458458,-1.423141,-0.117363,-0.530499,0.317176,-2.469141,0.300708,-3.920575,-0.115341,-2.262228,0.107305,-3.456224,0.735147,-1.239225,0.485521,-1.22318,0.730051,-1.0491,0.494502,-0.537078,0.457704,-0.597776,0.894324,-1.890496,0.802427,-0.79245,1.224832,-1.787999,21.023796,368.010864,480,41212,421.041443,58.958569,-1.038189,15103180800,65552,25.954792,24.4939,387.953125,496.439514,39945.878906,456.388794,40.050732,-1.052431,21359687680,86668.6875,11.777778,1.48471,2.260588,-4.575778,-20.172178,26.22263,46.158867,482.770599,562.274414,21450.058594,620.513306,-58.238922,-1.076417,72826462208,230352.3125,144.222229,-0.234067,0.030173,0.054976,0.075771,33.921154,40.019405,431.212036,473.176758,-3356.09375,581.059448,-107.882683,-1.04557,53135196160,237320.625,600.973206,-0.045928,-0.005151,-0.000672,-0.000151,53.775852,10.097058,176.085281,191.846115,-768.166992,237.127869,-45.281761,-1.055335,1467692416,39877.601563,1192.067505,-0.000695,-0.000102,-0.000003,0,73.002701,13.46788,27.498291,26.645325,-180.304245,40.073273,-13.427948,-0.963205,1016106.9375,1431.190308,1141.225342,0.000001,-0.000001,0,0,59.372517,78.052635,27.444445,593.725159,19.468946,66.875,cytosol
30,168,196,214,228,242,28.131578,28.131578,28.131578,-0.343713,-0.660406,-0.191043,-0.536326,0.303593,-0.498844,0.216588,-0.630409,0.964326,-1.303932,1.101657,-1.456464,-0.156784,-1.291985,0.060703,-1.408781,-0.302466,-1.156914,0.067016,-1.250568,0.288727,-2.188571,0.212781,-3.130045,-0.080035,-1.993295,0.048133,-2.55042,1.199153,-1.572525,0.689211,-0.876685,1.025304,-1.415228,0.675898,-0.604108,0.937921,-1.356451,1.426253,-2.609668,1.350437,-1.430968,1.776217,-2.512169,34.98571,583.461243,550,-39568,754.985413,-204.985413,-1.250224,139383537664,460772,29.591709,39.679699,573.584717,545.404907,-35575.882813,741.621399,-196.216522,-1.248859,130816851968,439770,35.061729,0.344118,-1.76695,6.251655,-4.698918,29.380316,69.220543,504.458527,503.432648,-17176.138672,653.05719,-149.624557,-1.221464,81646870528,322149,298.108856,-0.095421,0.03293,0.012445,-0.019919,36.415501,66.495865,361.561249,380.01178,-5935.673828,479.964203,-99.952415,-1.123733,24282601472,168151.640625,656.480164,-0.03798,-0.003281,-0.000391,-0.000035,53.231873,17.631779,164.760422,176.093704,-1186.096191,221.75058,-45.656879,-1.076538,1108676096,35753.375,1152.317871,-0.000643,-0.000108,-0.000002,0,71.518364,13.799576,28.103579,27.205429,-196.032181,41.209454,-14.004025,-0.947518,1128161.75,1524.264038,1174.217773,-0.000007,-0.000001,0,0,59.234791,76.473686,27.555555,592.3479,18.028383,66.152779,cytosol
27,162,188,214,239,255,25.289474,25.289474,25.289474,-0.412871,-0.503807,-0.303652,-0.576193,0.271785,-0.56962,0.258595,-0.480489,0.302797,-0.515148,0.391402,-0.622732,-0.301157,-1.401375,0.193699,-0.530441,-0.428592,-1.27499,0.780242,-0.015799,0.214,-2.476382,-0.07157,-3.928927,-0.304529,-2.376727,-0.165013,-3.510227,0.295881,-0.728485,0.123364,-0.966165,0.325391,-0.610952,0.130234,-0.800582,0.338341,-0.047566,0.760074,-1.38943,0.314459,-0.269886,0.724272,-1.108564,33.970577,114.450859,10,-8124,132.66362,-122.66362,-1.229101,3259600,32596,26.938372,32.865192,145.201492,70.302696,-10711.894531,189.731506,-119.428802,-1.207079,236200832,47790.046875,16.17284,2.69119,1.320555,-5.748753,-19.03664,25.983534,26.358467,366.682159,380.308197,-7001.998047,483.95871,-103.65052,-1.147878,24970004480,172642.3125,30.204082,-0.229012,0.030952,0.083422,0.070456,31.11566,15.779733,444.451935,495.324097,5944.347656,580.504761,-85.180664,-1.102729,54360948736,221568.546875,527.687927,-0.045656,-0.004355,-0.000852,-0.000121,52.160469,12.985107,179.761749,195.631149,-496.08252,239.688538,-44.057388,-1.080364,1540654592,40255.875,1231.723511,-0.000378,-0.000116,-0.000002,0,70.70871,14.714367,27.776867,26.470383,-204.191986,40.780148,-14.309764,-0.954687,1063248,1517.449097,1220.122192,-0.000007,-0.000001,0,0,57.777336,76.131577,25,577.773376,19.151726,63.597221,cytosol
30,170,198,223,240,255,26.131578,26.131578,26.131578,-0.392547,-0.498847,-0.270385,-0.554964,0.241874,-0.541128,0.239259,-0.040435,0.515384,-0.671311,0.613531,-0.858536,-0.223526,-1.294401,0.265708,-0.675886,-0.36421,-1.181347,0.447812,-0.161093,0.219148,-2.307446,-0.045664,-3.565883,-0.224444,-2.212751,-0.046247,-2.840712,0.544035,-0.925597,0.792647,-0.605879,0.51471,-0.631815,0.873419,-0.692425,0.49509,-0.674195,0.967093,-1.822237,0.804746,-0.862105,1.265964,-1.644819,13.416408,202.807785,90,-19180,250.93689,-160.93689,-1.308242,687041984,84820,29.41375,15.103767,228.96936,130.775055,-20981.443359,290.140594,-159.36554,-1.301657,1727790464,101027.882813,5.555555,1.218099,1.049872,0.043299,8.40345,27.282806,32.012981,376.509766,344.060699,-19762.425781,486.217773,-142.157074,-1.266387,23371022336,197427.46875,77.061226,-0.113198,0.03749,0.035002,-0.001088,32.032951,38.581848,401.044159,424.051331,-1567.783203,517.059021,-93.007683,-1.190383,33462740992,186090.6875,512.451233,-0.038175,-0.002892,-0.000603,-0.000013,50.909203,11.729866,174.269882,186.439331,-869.739746,231.492203,-45.052864,-1.106552,1329158912,38238.585938,1177.13147,-0.000414,-0.00012,-0.000002,0,69.04248,14.92021,28.55291,27.653854,-202.495422,41.886837,-14.232985,-0.945963,1204242.5,1574.717285,1232.679199,-0.000016,-0.000001,0,0,56.749855,75.388885,27.277779,567.498535,18.091274,61.902779,cytosol
27,170,198,213,228,243,23.236841,29.710526,29.710526,-0.512499,-0.574285,-0.265449,-0.542363,0.221007,-0.524525,0.290804,-0.211753,0.701658,-0.955142,0.851355,-1.33331,-0.201725,-1.222714,-0.198133,-1.008472,-0.412633,-1.187734,-0.374437,-0.848761,0.242378,-2.162985,0.143116,-3.173303,-0.127027,-1.969354,0.121633,-2.359116,0.802105,-1.076049,1.221127,-0.848583,0.735225,-0.831497,1.093869,-0.950701,0.837251,-1.230821,1.384228,-2.133987,1.170808,-1.309178,1.657721,-1.93926,3.162278,401.731262,480,30456,472.997864,7.002146,-1.281845,25015910400,108576,26.816088,7.506192,410.90332,481.344055,27018.054688,489.288086,-7.944017,-1.289103,28641748992,123619.875,5.358025,-0.032483,0.823664,4.316851,14.887883,27.101366,42.354031,445.472687,469.977722,4822.167969,552.471436,-82.493713,-1.306833,44527091712,201590.375,154.276642,-0.047661,0.020649,-0.019881,-0.039002,33.701637,55.745544,363.583893,366.864532,-5265.303711,462.404327,-95.539787,-1.263656,20948977664,155650.8125,575.027405,-0.027835,-0.001434,-0.000315,0.000075,50.245255,18.773642,163.2995,170.971542,-1192.200195,215.869949,-44.898403,-1.136796,993865088,34000.066406,1104.649902,-0.000434,-0.000119,-0.000001,0,67.497047,15.499451,28.801258,28.335754,-189.511703,42.104965,-13.769211,-0.943673,1253319.625,1560.961792,1244.268188,-0.000025,-0.000001,0,0,56.218712,73.722221,27.388889,562.187134,16.716944,60.472221,cytosol
25,172,196,211,226,241,28.131578,28.131578,28.131578,-0.461422,-0.670623,-0.228226,-0.530499,0.209715,-0.496986,0.330093,-0.512345,0.874224,-1.252971,1.065296,-1.688842,-0.167665,-1.158691,-0.274276,-1.511097,-0.394791,-1.139013,-0.430768,-1.36788,0.25779,-1.955455,0.253001,-2.69974,-0.057994,-1.712297,0.278186,-1.947785,1.018432,-1.270283,1.269698,-0.942246,0.934602,-1.062467,0.978678,-0.988452,1.180458,-1.624782,1.743137,-2.231919,1.432718,-1.639625,1.915527,-2.122847,19.026299,610.871521,680,40200,728.329773,-48.329758,-1.3961,139459837952,301600,25.470131,20.754688,598.040527,660.285217,34734.335938,715.525024,-55.23983,-1.394503,129502150656,297039.25,12.444445,-0.609798,-0.934938,-3.801271,-12.418132,28.268614,55.778942,508.844849,531.295959,7204.725586,621.637085,-90.341148,-1.378232,71544537088,253456.515625,261.378693,0.009104,0.016123,-0.023733,-0.02165,35.705544,68.360886,330.081543,319.829926,-6963.031738,415.006409,-95.176491,-1.324741,13312512000,130143.296875,635.507568,-0.016246,-0.00024,-0.000043,0.000124,50.011124,26.820997,149.095871,152.454803,-1342.854492,195.839035,-43.384224,-1.169578,665057216,28613.882813,1048.4021,-0.000441,-0.000115,0,0,66.079155,16.417259,28.577143,28.581955,-166.429077,41.518211,-12.936255,-0.947309,1211214,1482.644409,1253.429443,-0.000035,-0.000001,0,0,55.877483,72.555557,28.666666,558.774841,15.562051,58.5,cytosol
30,173,205,230,252,255,34.289474,34.289474,34.289474,-0.313896,-0.533441,-0.346439,-0.561773,0.173415,-0.562649,0.278421,-0.451174,0.227358,-0.492705,0.370564,-0.70668,-0.286572,-1.107948,0.751243,-0.896776,-0.444681,-1.070693,0.531406,-0.487806,0.227006,-2.245096,0.335336,-3.42157,-0.261804,-2.151756,0.14911,-2.823171,0.254896,-0.570092,0.148012,-0.516827,0.274173,-0.392685,0.300717,-0.422997,0.387669,-0.622701,0.62698,-1.335743,0.322937,-0.475669,0.734113,-1.082218,32.649654,104.551422,2,-6304,113.294258,-111.294258,-0.27129,100880,25220,29.216698,30.585909,84.334427,43.083416,-3782.953613,113.704597,-70.621178,-0.41466,31532792,16987.996094,19.111111,0.282986,1.309577,5.953239,18.994324,26.20952,22.374344,240.490585,265.677429,2676.614746,305.867645,-40.190231,-1.181077,4226460672,59878.03125,21.324263,-0.074219,0.014499,-0.008692,-0.029046,30.015188,22.330059,381.76944,390.586487,-2521.337891,480.462616,-89.876129,-1.285634,24812480512,162643.140625,439.827026,-0.024227,-0.002147,-0.000329,0.000057,47.732697,12.521757,164.329895,172.953156,-941.301514,216.24176,-43.288601,-1.143463,1007403200,33678.003906,1099.542603,-0.000488,-0.00012,-0.000001,0,64.695892,16.317917,28.986233,29.924568,-131.298477,41.614429,-11.689861,-0.950396,1272184.625,1420.673706,1259.947876,-0.000037,-0.000001,0,0,53.373535,72.5,27.25,533.735352,15.867859,54.611115,cytosol
32,178,212,232,249,255,34.289474,34.289474,34.289474,-0.200799,-0.456733,-0.318,-0.517617,0.147773,-0.541679,0.110598,-0.40168,0.34271,-0.77373,0.501664,-1.025226,-0.238424,-1.011154,0.746842,-0.520147,-0.361856,-0.951932,0.633212,-0.029532,0.19647,-2.118441,0.336773,-3.113444,-0.232927,-2.007169,0.182066,-2.600421,0.368488,-0.750377,0.715945,-0.956913,0.399598,-0.458313,0.650551,-0.842748,0.456269,-0.911664,0.654581,-1.441418,0.59226,-0.799377,0.931596,-1.153164,24.04163,150.31633,-182,4952,-9.403432,-172.596573,-0.224072,441079168,13316,31.463499,24.325331,102.520912,-126.566177,2279.456299,-4.5414,-122.02478,-0.417926,110549856,6901.171875,21.209877,0.728294,0.531243,-2.882998,3.729335,28.397213,27.481567,198.965958,173.072037,-6760.877441,255.351669,-82.279625,-1.295982,1707297536,56997.445313,40.045353,0.000562,0.014329,0.007272,-0.018338,30.727728,34.46907,354.234375,351.614319,-4506.128418,441.943512,-90.329201,-1.337563,17513443328,141657.125,459.963074,-0.013691,-0.00139,-0.000009,0.000078,46.786968,17.780231,153.982452,160.115509,-886.838867,200.855789,-40.740276,-1.174532,748197952,29184.328125,1040.662476,-0.000602,-0.000112,0,0,63.123405,16.899681,29.120266,30.943855,-89.556656,41.120991,-10.177135,-0.964176,1259858.625,1315.748779,1251.178101,-0.000047,-0.000001,0,0,52.549706,71.473686,28.416666,525.49707,14.451219,53.709793,cytosol
35,186,215,230,245,255,34.289474,34.289474,34.289474,-0.12203,-0.393204,-0.320792,-0.499131,0.102985,-0.518924,0.089223,-0.30702,0.497254,-0.781529,0.653295,-1.166647,-0.245826,-0.985921,0.535644,-0.285164,-0.281404,-0.839983,0.846621,0.139561,0.143534,-1.951497,0.210478,-3.020492,-0.235658,-1.845425,0.077559,-2.488752,0.508646,-0.761236,1.238085,-1.350999,0.423331,-0.45074,1.135086,-1.22223,0.586601,-1.172796,0.762778,-1.454413,0.804231,-1.023915,1.022732,-1.246936,9.899495,183.005463,-250,13960,-67.293846,-182.706146,0.471,416249984,6660,34.221153,11.435441,135.769089,-188.679474,8267.196289,-58.764774,-129.914703,0.771561,90109000,2531.155762,30.320988,1.229081,-0.20805,-3.699879,-12.687119,29.905655,25.369017,197.55983,138.290085,-10152.224609,241.964386,-103.674294,-1.488729,1142343552,59733.046875,53.768707,0.054295,0.032549,0.031643,0.019695,31.482637,43.106083,330.452942,325.10611,-3564.276855,407.452118,-82.346001,-1.393289,12678109184,119951.09375,490.917816,-0.003972,-0.000776,0.000239,0.000072,46.16394,24.096424,141.997681,146.470245,-664.190063,183.031052,-36.560814,-1.210976,517251008,24110.294922,989.996338,-0.000705,-0.000102,0,0,61.695393,17.700928,28.934938,31.57917,-44.61055,40.035061,-8.455891,-0.985671,1172446,1175.686157,1244.256958,-0.000057,-0.000001,0,0,51.407753,69.447365,28.583334,514.077515,13.62378,54.108185,cytosol
38,195,215,230,245,255,34.289474,34.289474,34.289474,-0.112517,-0.401741,-0.319511,-0.495883,0.058538,-0.505323,0.294913,-0.281536,0.616672,-0.57493,0.783667,-1.170113,-0.290382,-0.996384,0.122402,-0.414977,-0.340496,-0.876267,0.557129,-0.064578,0.084736,-1.76956,0.151923,-2.986094,-0.234926,-1.681889,-0.048915,-2.376055,0.591068,-0.662101,1.612858,-1.649762,0.335695,-0.330811,1.644836,-1.52413,0.793609,-1.325594,0.878576,-1.35042,0.962153,-1.169263,1.027589,-1.255983,17.492855,96.685059,-120,1468,5.299311,-125.299309,0.828767,122803200,8528,36.452545,14.236978,69.40461,-63.810806,-1148.945313,33.926197,-97.737007,1.06611,35292896,8667.599609,43.432098,1.210126,0.315596,6.156702,-4.961615,29.74625,21.094515,239.694122,218.796066,-4791.885742,292.48172,-73.685646,1.56505,3209284864,67039.265625,65.582764,0.066173,0.034394,0.022765,0.024175,32.094627,48.657818,314.174255,315.258179,-397.942505,382.328308,-67.070122,-1.448596,10036119552,100979.46875,523.41333,0.003919,-0.000298,0.00039,0.00005,45.771919,29.702141,129.924347,133.120667,-421.318359,165.065109,-31.94445,-1.255854,343902720,19406.384766,954.495422,-0.0008,-0.000089,0,0,60.41119,18.633936,28.531919,31.902725,-0.356262,38.525784,-6.623057,-1.015786,1037334.375,1019.208862,1239.864624,-0.000066,-0.000001,0,0,50.101757,66.947365,29.083334,501.017578,13.20053,53.97076,cytosol
33,191,206,221,236,251,34.289474,34.289474,34.289474,-0.208026,-0.526529,-0.3262,-0.499628,0.027621,-0.503909,0.538964,-0.452446,0.649855,-0.560778,0.865098,-1.128389,-0.324787,-1.026403,-0.336338,-0.59507,-0.454328,-0.985244,-0.186816,-0.515482,0.035392,-1.657162,0.112046,-2.9253,-0.181361,-1.526758,-0.103261,-2.27503,0.60338,-0.648597,1.723787,-1.8379,0.291856,-0.288986,1.78969,-1.648896,0.949593,-1.384193,0.927777,-1.231188,1.070257,-1.247034,0.977539,-1.190439,27.202942,150.266434,212,11164,118,94,-1.178097,12943872,288,32.040527,21.160929,173.555313,238.78476,13427.995117,160.050598,78.734169,-1.458883,188512336,3306.18042,41.777779,-0.305089,0.506388,1.833075,15.658385,28.158455,18.534142,319.372864,361.554596,14320.40918,372.402039,-10.847457,-1.537378,9600216064,73440.09375,88.848076,0.049689,0.008382,-0.00997,-0.013345,32.691082,51.957001,305.1091,310.910309,1553.170898,368.119873,-57.209553,-1.498668,8743616512,90452.554688,541.815918,0.009488,0.000076,0.000445,0.000026,45.53347,34.178974,118.991745,120.62001,-287.036194,148.90271,-28.282692,-1.311484,228383424,15697.332031,927.781677,-0.000891,-0.000075,0.000001,0,59.26646,19.608877,28.017033,32.000748,40.196167,36.776119,-4.775372,-1.055573,884022.8125,863.263184,1232.337769,-0.000076,-0.000001,0,0,49.279972,64.973686,28.31579,492.799713,12.851916,54.131577,cytosol
30,187,202,217,232,247,34.289474,34.289474,34.289474,-0.313301,-0.558528,-0.300038,-0.504886,0.005714,-0.499659,0.503974,-0.514449,0.637914,-0.781042,0.87202,-1.125429,-0.278625,-1.05539,-0.258947,-0.911129,-0.454421,-1.042787,-0.276717,-0.739817,0.008903,-1.585986,0.055226,-2.850013,-0.132486,-1.388562,-0.02591,-2.188381,0.587705,-0.744004,1.58758,-1.942081,0.336661,-0.356278,1.56039,-1.594976,1.057031,-1.372021,0.919563,-1.165976,1.133669,-1.259685,0.900063,-1.07302,26.832815,283.271942,358,23276,311.400909,46.599094,-1.367649,4493429760,35060,29.620308,20.705267,300.257019,370.403015,22969.371094,335.735413,34.667595,-1.411965,6217957376,45320.917969,28.987654,-1.169781,-0.992722,-3.950029,2.37987,28.015608,22.294973,382.397858,417.032593,13735.270508,452.416992,-35.384388,-1.527987,20691693568,118975.085938,120.013603,0.035825,-0.015101,-0.025494,-0.03896,33.45348,53.57832,299.609131,297.433472,-681.791138,362.251099,-64.817635,-1.544161,8067616256,91193.851563,539.666382,0.012696,0.000369,0.000424,0.000008,45.376255,37.468937,110.069527,109.392883,-310.707611,135.966461,-26.573576,-1.376751,158077056,13209.631836,907.504578,-0.000982,-0.000061,0.000001,0,58.254372,20.547121,27.488274,31.965935,75.243439,34.967793,-3.001859,-1.106011,736576.875,720.84729,1221.076538,-0.000085,-0.000001,0,0,48.953506,62.342106,28.18421,489.535065,12.418311,54.644737,cytosol
